State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
Rajasthan,DUNGARPUR,Cotton(lint),2001-02,Kharif,118,Hectare,65,Bales,0.550847458
Rajasthan,DUNGARPUR,Cotton(lint),2002-03,Kharif,113,Hectare,76,Bales,0.672566372
Rajasthan,DUNGARPUR,Cotton(lint),2003-04,Kharif,128,Hectare,264,Bales,2.0625
Rajasthan,GANGANAGAR,Cotton(lint),2001-02,Kharif,228737,Hectare,81176,Bales,0.354887928
Rajasthan,GANGANAGAR,Cotton(lint),2002-03,Kharif,177285,Hectare,116800,Bales,0.658826184
Rajasthan,GANGANAGAR,Cotton(lint),2003-04,Kharif,142029,Hectare,262611,Bales,1.848995628
Rajasthan,HANUMANGARH,Cotton(lint),2001-02,Kharif,179476,Hectare,62288,Bales,0.347054759
Rajasthan,HANUMANGARH,Cotton(lint),2002-03,Kharif,118202,Hectare,46353,Bales,0.392150725
Rajasthan,HANUMANGARH,Cotton(lint),2003-04,Kharif,117060,Hectare,265564,Bales,2.268614386
Rajasthan,JAIPUR,Cotton(lint),2001-02,Kharif,196,Hectare,106,Bales,0.540816327
Rajasthan,JAIPUR,Cotton(lint),2002-03,Kharif,289,Hectare,188,Bales,0.650519031
Rajasthan,JAIPUR,Cotton(lint),2003-04,Kharif,299,Hectare,617,Bales,2.063545151
Rajasthan,JAISALMER,Cotton(lint),2001-02,Kharif,144,Hectare,76,Bales,0.527777778
Rajasthan,JAISALMER,Cotton(lint),2002-03,Kharif,834,Hectare,547,Bales,0.6558753
Rajasthan,JAISALMER,Cotton(lint),2003-04,Kharif,450,Hectare,929,Bales,2.064444444
Rajasthan,JALORE,Cotton(lint),2001-02,Kharif,489,Hectare,1753,Bales,3.584867076
Rajasthan,JALORE,Cotton(lint),2002-03,Kharif,381,Hectare,782,Bales,2.052493438
Rajasthan,JALORE,Cotton(lint),2003-04,Kharif,231,Hectare,476,Bales,2.060606061
Rajasthan,JHALAWAR,Cotton(lint),2001-02,Kharif,38,Hectare,24,Bales,0.631578947
Rajasthan,JHALAWAR,Cotton(lint),2002-03,Kharif,37,Hectare,24,Bales,0.648648649
Rajasthan,JHALAWAR,Cotton(lint),2003-04,Kharif,10,Hectare,17,Bales,1.7
Rajasthan,JHUNJHUNU,Cotton(lint),2001-02,Kharif,151,Hectare,82,Bales,0.543046358
Rajasthan,JHUNJHUNU,Cotton(lint),2002-03,Kharif,155,Hectare,100,Bales,0.64516129
Rajasthan,JHUNJHUNU,Cotton(lint),2003-04,Kharif,364,Hectare,752,Bales,2.065934066
Rajasthan,JODHPUR,Cotton(lint),2001-02,Kharif,10652,Hectare,20782,Bales,1.950995118
Rajasthan,JODHPUR,Cotton(lint),2002-03,Kharif,8313,Hectare,11641,Bales,1.400336822
Rajasthan,JODHPUR,Cotton(lint),2003-04,Kharif,9440,Hectare,21117,Bales,2.236970339
Rajasthan,KARAULI,Cotton(lint),2001-02,Kharif,2,Hectare,0,Bales,0
Rajasthan,KARAULI,Cotton(lint),2002-03,Kharif,9,Hectare,6,Bales,0.666666667
Rajasthan,KARAULI,Cotton(lint),2003-04,Kharif,80,Hectare,164,Bales,2.05
Rajasthan,NAGAUR,Cotton(lint),2001-02,Kharif,11566,Hectare,23247,Bales,2.009942936
Rajasthan,NAGAUR,Cotton(lint),2002-03,Kharif,7749,Hectare,19918,Bales,2.57039618
Rajasthan,NAGAUR,Cotton(lint),2003-04,Kharif,9222,Hectare,28570,Bales,3.098026458
Rajasthan,PALI,Cotton(lint),2001-02,Kharif,8889,Hectare,17588,Bales,1.978625267
Rajasthan,PALI,Cotton(lint),2002-03,Kharif,7114,Hectare,14647,Bales,2.058897948
Rajasthan,PALI,Cotton(lint),2003-04,Kharif,4350,Hectare,10023,Bales,2.304137931
Rajasthan,RAJSAMAND,Cotton(lint),2001-02,Kharif,333,Hectare,1224,Bales,3.675675676
Rajasthan,RAJSAMAND,Cotton(lint),2002-03,Kharif,479,Hectare,312,Bales,0.651356994
Rajasthan,RAJSAMAND,Cotton(lint),2003-04,Kharif,245,Hectare,505,Bales,2.06122449
Rajasthan,SAWAI MADHOPUR,Cotton(lint),2002-03,Kharif,3,Hectare,,Bales,0
Rajasthan,SAWAI MADHOPUR,Cotton(lint),2003-04,Kharif,1,Hectare,,Bales,0
Rajasthan,SIKAR,Cotton(lint),2001-02,Kharif,362,Hectare,200,Bales,0.552486188
Rajasthan,SIKAR,Cotton(lint),2002-03,Kharif,567,Hectare,371,Bales,0.654320988
Rajasthan,SIKAR,Cotton(lint),2003-04,Kharif,761,Hectare,1570,Bales,2.063074901
Rajasthan,SIROHI,Cotton(lint),2001-02,Kharif,2231,Hectare,4918,Bales,2.204392649
Rajasthan,SIROHI,Cotton(lint),2002-03,Kharif,2189,Hectare,1729,Bales,0.789858383
Rajasthan,SIROHI,Cotton(lint),2003-04,Kharif,1147,Hectare,3505,Bales,3.055797733
Rajasthan,TONK,Cotton(lint),2001-02,Kharif,719,Hectare,394,Bales,0.54798331
Rajasthan,TONK,Cotton(lint),2002-03,Kharif,593,Hectare,388,Bales,0.654300169
Rajasthan,TONK,Cotton(lint),2003-04,Kharif,255,Hectare,523,Bales,2.050980392
Rajasthan,UDAIPUR,Cotton(lint),2001-02,Kharif,41,Hectare,29,Bales,0.707317073
Rajasthan,UDAIPUR,Cotton(lint),2002-03,Kharif,61,Hectare,41,Bales,0.672131148
Rajasthan,UDAIPUR,Cotton(lint),2003-04,Kharif,76,Hectare,158,Bales,2.078947368
Rajasthan,AJMER,Dry chillies,2001-02,Whole Year,2608,Hectare,2141,Tonnes,0.820935583
Rajasthan,AJMER,Dry chillies,2002-03,Whole Year,940,Hectare,85,Tonnes,0.090425532
Rajasthan,AJMER,Dry chillies,2003-04,Whole Year,1050,Hectare,1100,Tonnes,1.047619048
Rajasthan,ALWAR,Dry chillies,2001-02,Whole Year,583,Hectare,294,Tonnes,0.504288165
Rajasthan,ALWAR,Dry chillies,2002-03,Whole Year,409,Hectare,43,Tonnes,0.105134474
Rajasthan,ALWAR,Dry chillies,2003-04,Whole Year,620,Hectare,1039,Tonnes,1.675806452
Rajasthan,BANSWARA,Dry chillies,2001-02,Whole Year,469,Hectare,174,Tonnes,0.371002132
Rajasthan,BANSWARA,Dry chillies,2002-03,Whole Year,518,Hectare,130,Tonnes,0.250965251
Rajasthan,BANSWARA,Dry chillies,2003-04,Whole Year,511,Hectare,288,Tonnes,0.563600783
Rajasthan,BARAN,Dry chillies,2001-02,Whole Year,298,Hectare,212,Tonnes,0.711409396
Rajasthan,BARAN,Dry chillies,2002-03,Whole Year,237,Hectare,130,Tonnes,0.548523207
Rajasthan,BARAN,Dry chillies,2003-04,Whole Year,245,Hectare,311,Tonnes,1.269387755
Rajasthan,BARMER,Dry chillies,2001-02,Whole Year,70,Hectare,65,Tonnes,0.928571429
Rajasthan,BARMER,Dry chillies,2002-03,Whole Year,21,Hectare,20,Tonnes,0.952380952
Rajasthan,BARMER,Dry chillies,2003-04,Whole Year,53,Hectare,26,Tonnes,0.490566038
Rajasthan,BHARATPUR,Dry chillies,2001-02,Whole Year,776,Hectare,2580,Tonnes,3.324742268
Rajasthan,BHARATPUR,Dry chillies,2002-03,Whole Year,484,Hectare,518,Tonnes,1.070247934
Rajasthan,BHARATPUR,Dry chillies,2003-04,Whole Year,670,Hectare,1667,Tonnes,2.488059701
Rajasthan,BHILWARA,Dry chillies,2001-02,Whole Year,1934,Hectare,1880,Tonnes,0.972078594
Rajasthan,BHILWARA,Dry chillies,2002-03,Whole Year,1140,Hectare,249,Tonnes,0.218421053
Rajasthan,BHILWARA,Dry chillies,2003-04,Whole Year,1014,Hectare,692,Tonnes,0.682445759
Rajasthan,BIKANER,Dry chillies,2001-02,Whole Year,7,Hectare,4,Tonnes,0.571428571
Rajasthan,BIKANER,Dry chillies,2002-03,Whole Year,1,Hectare,,Tonnes,0
Rajasthan,BIKANER,Dry chillies,2003-04,Whole Year,12,Hectare,6,Tonnes,0.5
Rajasthan,BUNDI,Dry chillies,2001-02,Whole Year,226,Hectare,182,Tonnes,0.805309735
Rajasthan,BUNDI,Dry chillies,2002-03,Whole Year,141,Hectare,122,Tonnes,0.865248227
Rajasthan,BUNDI,Dry chillies,2003-04,Whole Year,175,Hectare,173,Tonnes,0.988571429
Rajasthan,CHITTORGARH,Dry chillies,2001-02,Whole Year,733,Hectare,1010,Tonnes,1.377899045
Rajasthan,CHITTORGARH,Dry chillies,2002-03,Whole Year,572,Hectare,251,Tonnes,0.438811189
Rajasthan,CHITTORGARH,Dry chillies,2003-04,Whole Year,627,Hectare,460,Tonnes,0.733652313
Rajasthan,CHURU,Dry chillies,2001-02,Whole Year,6,Hectare,1,Tonnes,0.166666667
Tamil Nadu,NAGAPATTINAM,Cotton(lint),2001-02,Kharif,1883,Hectare,2730,Bales,1.449814126
Tamil Nadu,NAGAPATTINAM,Cotton(lint),2002-03,Kharif,1185,Hectare,2313,Bales,1.951898734
Tamil Nadu,NAGAPATTINAM,Cotton(lint),2003-04,Kharif,3793,Hectare,7122,Bales,1.877669391
Tamil Nadu,NAMAKKAL,Cotton(lint),2001-02,Kharif,3462,Hectare,7450,Bales,2.151935298
Tamil Nadu,NAMAKKAL,Cotton(lint),2002-03,Kharif,2318,Hectare,4117,Bales,1.776100086
Tamil Nadu,NAMAKKAL,Cotton(lint),2003-04,Kharif,2699,Hectare,4556,Bales,1.688032605
Tamil Nadu,PERAMBALUR,Cotton(lint),2001-02,Kharif,18396,Hectare,22910,Bales,1.24537943
Tamil Nadu,PERAMBALUR,Cotton(lint),2002-03,Kharif,1469,Hectare,1653,Bales,1.125255276
Tamil Nadu,PERAMBALUR,Cotton(lint),2003-04,Kharif,2024,Hectare,3093,Bales,1.528162055
Tamil Nadu,PUDUKKOTTAI,Cotton(lint),2001-02,Kharif,443,Hectare,870,Bales,1.963882619
Tamil Nadu,PUDUKKOTTAI,Cotton(lint),2002-03,Kharif,67,Hectare,126,Bales,1.880597015
Tamil Nadu,PUDUKKOTTAI,Cotton(lint),2003-04,Kharif,140,Hectare,164,Bales,1.171428571
Tamil Nadu,RAMANATHAPURAM,Cotton(lint),2001-02,Kharif,4415,Hectare,4820,Bales,1.091732729
Tamil Nadu,RAMANATHAPURAM,Cotton(lint),2002-03,Kharif,1529,Hectare,1040,Bales,0.680183126
Tamil Nadu,RAMANATHAPURAM,Cotton(lint),2003-04,Kharif,3310,Hectare,403,Bales,0.121752266
Tamil Nadu,SALEM,Cotton(lint),2001-02,Kharif,13396,Hectare,24140,Bales,1.802030457
Tamil Nadu,SALEM,Cotton(lint),2002-03,Kharif,5915,Hectare,7337,Bales,1.240405748
Tamil Nadu,SALEM,Cotton(lint),2003-04,Kharif,7684,Hectare,10806,Bales,1.406298803
Tamil Nadu,SIVAGANGA,Cotton(lint),2001-02,Kharif,214,Hectare,350,Bales,1.635514019
Tamil Nadu,SIVAGANGA,Cotton(lint),2002-03,Kharif,217,Hectare,503,Bales,2.31797235
Tamil Nadu,SIVAGANGA,Cotton(lint),2003-04,Kharif,1169,Hectare,690,Bales,0.590248075
Tamil Nadu,THANJAVUR,Cotton(lint),2001-02,Kharif,1244,Hectare,2530,Bales,2.033762058
Tamil Nadu,THANJAVUR,Cotton(lint),2002-03,Kharif,1066,Hectare,2081,Bales,1.952157598
Tamil Nadu,THANJAVUR,Cotton(lint),2003-04,Kharif,1738,Hectare,3263,Bales,1.877445339
Tamil Nadu,THENI,Cotton(lint),2001-02,Kharif,5438,Hectare,7930,Bales,1.458256712
Tamil Nadu,THENI,Cotton(lint),2002-03,Kharif,3033,Hectare,4626,Bales,1.525222552
Tamil Nadu,THENI,Cotton(lint),2003-04,Kharif,3290,Hectare,5761,Bales,1.75106383
Tamil Nadu,THIRUVALLUR,Cotton(lint),2001-02,Kharif,2,Hectare,1,Bales,0.5
Tamil Nadu,THIRUVALLUR,Cotton(lint),2002-03,Kharif,4,Hectare,3,Bales,0.75
Tamil Nadu,THIRUVALLUR,Cotton(lint),2003-04,Kharif,15,Hectare,28,Bales,1.866666667
Tamil Nadu,THIRUVARUR,Cotton(lint),2001-02,Kharif,2732,Hectare,5550,Bales,2.03147877
Tamil Nadu,THIRUVARUR,Cotton(lint),2002-03,Kharif,1661,Hectare,3243,Bales,1.95243829
Tamil Nadu,THIRUVARUR,Cotton(lint),2003-04,Kharif,1785,Hectare,5152,Bales,2.88627451
Tamil Nadu,THOOTHUKUDI,Cotton(lint),2001-02,Kharif,9743,Hectare,4400,Bales,0.451606281
Tamil Nadu,THOOTHUKUDI,Cotton(lint),2002-03,Kharif,7435,Hectare,3834,Bales,0.515669132
Tamil Nadu,THOOTHUKUDI,Cotton(lint),2003-04,Kharif,6977,Hectare,3241,Bales,0.464526301
Tamil Nadu,TIRUCHIRAPPALLI,Cotton(lint),2001-02,Kharif,9508,Hectare,10880,Bales,1.144299537
Tamil Nadu,TIRUCHIRAPPALLI,Cotton(lint),2002-03,Kharif,1558,Hectare,2581,Bales,1.65661104
Tamil Nadu,TIRUCHIRAPPALLI,Cotton(lint),2003-04,Kharif,2767,Hectare,3580,Bales,1.293820022
Tamil Nadu,TIRUNELVELI,Cotton(lint),2001-02,Kharif,6716,Hectare,10020,Bales,1.4919595
Tamil Nadu,TIRUNELVELI,Cotton(lint),2002-03,Kharif,3904,Hectare,6739,Bales,1.726178279
Tamil Nadu,TIRUNELVELI,Cotton(lint),2003-04,Kharif,4301,Hectare,7050,Bales,1.639153685
Tamil Nadu,TIRUVANNAMALAI,Cotton(lint),2001-02,Kharif,2782,Hectare,2830,Bales,1.017253774
Tamil Nadu,TIRUVANNAMALAI,Cotton(lint),2002-03,Kharif,555,Hectare,936,Bales,1.686486486
Tamil Nadu,TIRUVANNAMALAI,Cotton(lint),2003-04,Kharif,2610,Hectare,5872,Bales,2.249808429
Tamil Nadu,VELLORE,Cotton(lint),2001-02,Kharif,6779,Hectare,6380,Bales,0.941141761
Tamil Nadu,VELLORE,Cotton(lint),2002-03,Kharif,389,Hectare,446,Bales,1.146529563
Tamil Nadu,VELLORE,Cotton(lint),2003-04,Kharif,1124,Hectare,3174,Bales,2.823843416
Tamil Nadu,VILLUPURAM,Cotton(lint),2001-02,Kharif,5486,Hectare,11100,Bales,2.023332118
Tamil Nadu,VILLUPURAM,Cotton(lint),2002-03,Kharif,1878,Hectare,3687,Bales,1.963258786
Tamil Nadu,VILLUPURAM,Cotton(lint),2003-04,Kharif,4922,Hectare,11337,Bales,2.303331979
Tamil Nadu,VIRUDHUNAGAR,Cotton(lint),2001-02,Kharif,21257,Hectare,28670,Bales,1.348732182
Tamil Nadu,VIRUDHUNAGAR,Cotton(lint),2002-03,Kharif,17934,Hectare,18312,Bales,1.021077283
Tamil Nadu,VIRUDHUNAGAR,Cotton(lint),2003-04,Kharif,17883,Hectare,13734,Bales,0.767991948
Tamil Nadu,COIMBATORE,Dry chillies,2002-03,Whole Year,1265,Hectare,654,Tonnes,0.516996047
Tamil Nadu,COIMBATORE,Dry chillies,2003-04,Whole Year,1410,Hectare,724,Tonnes,0.513475177
Tamil Nadu,CUDDALORE,Dry chillies,2002-03,Whole Year,169,Hectare,100,Tonnes,0.591715976
Tamil Nadu,CUDDALORE,Dry chillies,2003-04,Whole Year,149,Hectare,79,Tonnes,0.530201342
Tamil Nadu,DHARMAPURI,Dry chillies,2002-03,Whole Year,703,Hectare,646,Tonnes,0.918918919
Tamil Nadu,DHARMAPURI,Dry chillies,2003-04,Whole Year,271,Hectare,777,Tonnes,2.867158672
Tamil Nadu,DINDIGUL,Dry chillies,2002-03,Whole Year,1203,Hectare,1100,Tonnes,0.914380715
Tamil Nadu,DINDIGUL,Dry chillies,2003-04,Whole Year,1563,Hectare,574,Tonnes,0.367242482
Tamil Nadu,ERODE,Dry chillies,2002-03,Whole Year,665,Hectare,519,Tonnes,0.780451128
Tamil Nadu,ERODE,Dry chillies,2003-04,Whole Year,767,Hectare,601,Tonnes,0.78357236
Tamil Nadu,KANCHIPURAM,Dry chillies,2002-03,Whole Year,228,Hectare,135,Tonnes,0.592105263
Tamil Nadu,KANCHIPURAM,Dry chillies,2003-04,Whole Year,297,Hectare,158,Tonnes,0.531986532
Tamil Nadu,KARUR,Dry chillies,2002-03,Whole Year,567,Hectare,369,Tonnes,0.650793651
Tamil Nadu,KARUR,Dry chillies,2003-04,Whole Year,575,Hectare,322,Tonnes,0.56
Tamil Nadu,KRISHNAGIRI,Dry chillies,2003-04,Whole Year,497,Hectare,,Tonnes,0
Tamil Nadu,MADURAI,Dry chillies,2002-03,Whole Year,400,Hectare,237,Tonnes,0.5925
Tamil Nadu,MADURAI,Dry chillies,2003-04,Whole Year,616,Hectare,328,Tonnes,0.532467532
Tamil Nadu,NAGAPATTINAM,Dry chillies,2002-03,Whole Year,24,Hectare,14,Tonnes,0.583333333
Tamil Nadu,NAGAPATTINAM,Dry chillies,2003-04,Whole Year,21,Hectare,11,Tonnes,0.523809524
Tamil Nadu,NAMAKKAL,Dry chillies,2002-03,Whole Year,490,Hectare,291,Tonnes,0.593877551
Tamil Nadu,NAMAKKAL,Dry chillies,2003-04,Whole Year,370,Hectare,197,Tonnes,0.532432432
Tamil Nadu,PERAMBALUR,Dry chillies,2002-03,Whole Year,3540,Hectare,2389,Tonnes,0.674858757
Tamil Nadu,PERAMBALUR,Dry chillies,2003-04,Whole Year,3535,Hectare,1350,Tonnes,0.381895332
Tamil Nadu,PUDUKKOTTAI,Dry chillies,2002-03,Whole Year,100,Hectare,59,Tonnes,0.59
Tamil Nadu,PUDUKKOTTAI,Dry chillies,2003-04,Whole Year,80,Hectare,43,Tonnes,0.5375
Tamil Nadu,RAMANATHAPURAM,Dry chillies,2002-03,Whole Year,18115,Hectare,15292,Tonnes,0.844162296
Tamil Nadu,RAMANATHAPURAM,Dry chillies,2003-04,Whole Year,22742,Hectare,17648,Tonnes,0.776009146
Tamil Nadu,SALEM,Dry chillies,2002-03,Whole Year,778,Hectare,389,Tonnes,0.5
Tamil Nadu,SALEM,Dry chillies,2003-04,Whole Year,1156,Hectare,509,Tonnes,0.440311419
Tamil Nadu,SIVAGANGA,Dry chillies,2002-03,Whole Year,3750,Hectare,546,Tonnes,0.1456
Tamil Nadu,SIVAGANGA,Dry chillies,2003-04,Whole Year,5178,Hectare,168,Tonnes,0.032444959
Tamil Nadu,THANJAVUR,Dry chillies,2002-03,Whole Year,55,Hectare,33,Tonnes,0.6
Tamil Nadu,THANJAVUR,Dry chillies,2003-04,Whole Year,68,Hectare,36,Tonnes,0.529411765
Tamil Nadu,THE NILGIRIS,Dry chillies,2002-03,Whole Year,75,Hectare,44,Tonnes,0.586666667
Tamil Nadu,THE NILGIRIS,Dry chillies,2003-04,Whole Year,11,Hectare,6,Tonnes,0.545454545
Tamil Nadu,THENI,Dry chillies,2002-03,Whole Year,173,Hectare,103,Tonnes,0.595375723
Tamil Nadu,THENI,Dry chillies,2003-04,Whole Year,127,Hectare,68,Tonnes,0.535433071
Tamil Nadu,THIRUVALLUR,Dry chillies,2002-03,Whole Year,628,Hectare,452,Tonnes,0.719745223
Tamil Nadu,THIRUVALLUR,Dry chillies,2003-04,Whole Year,706,Hectare,639,Tonnes,0.90509915
Tamil Nadu,THIRUVARUR,Dry chillies,2002-03,Whole Year,12,Hectare,7,Tonnes,0.583333333
Tamil Nadu,THIRUVARUR,Dry chillies,2003-04,Whole Year,32,Hectare,17,Tonnes,0.53125
Tamil Nadu,THOOTHUKUDI,Dry chillies,2002-03,Whole Year,25298,Hectare,9323,Tonnes,0.368527156
Tamil Nadu,THOOTHUKUDI,Dry chillies,2003-04,Whole Year,23421,Hectare,6665,Tonnes,0.284573673
Tamil Nadu,TIRUCHIRAPPALLI,Dry chillies,2002-03,Whole Year,1819,Hectare,1969,Tonnes,1.082462892
Tamil Nadu,TIRUCHIRAPPALLI,Dry chillies,2003-04,Whole Year,2231,Hectare,2976,Tonnes,1.333930973
Tamil Nadu,TIRUNELVELI,Dry chillies,2002-03,Whole Year,2161,Hectare,1822,Tonnes,0.843128181
Tamil Nadu,TIRUNELVELI,Dry chillies,2003-04,Whole Year,1938,Hectare,2118,Tonnes,1.092879257
Tamil Nadu,TIRUVANNAMALAI,Dry chillies,2002-03,Whole Year,464,Hectare,279,Tonnes,0.601293103
Tamil Nadu,TIRUVANNAMALAI,Dry chillies,2003-04,Whole Year,688,Hectare,451,Tonnes,0.655523256
Tamil Nadu,VELLORE,Dry chillies,2002-03,Whole Year,385,Hectare,228,Tonnes,0.592207792
Tamil Nadu,VELLORE,Dry chillies,2003-04,Whole Year,495,Hectare,264,Tonnes,0.533333333
Tamil Nadu,VILLUPURAM,Dry chillies,2002-03,Whole Year,355,Hectare,211,Tonnes,0.594366197
Tamil Nadu,VILLUPURAM,Dry chillies,2003-04,Whole Year,390,Hectare,209,Tonnes,0.535897436
Tamil Nadu,VIRUDHUNAGAR,Dry chillies,2002-03,Whole Year,5144,Hectare,3435,Tonnes,0.667768274
Tamil Nadu,VIRUDHUNAGAR,Dry chillies,2003-04,Whole Year,5872,Hectare,3129,Tonnes,0.532867847
Tamil Nadu,COIMBATORE,Garlic,2002-03,Whole Year,2,Hectare,11,Tonnes,5.5
Tamil Nadu,DINDIGUL,Garlic,2002-03,Whole Year,439,Hectare,2677,Tonnes,6.097949886
Tamil Nadu,DINDIGUL,Garlic,2003-04,Whole Year,342,Hectare,2085,Tonnes,6.096491228
Tamil Nadu,ERODE,Garlic,2002-03,Whole Year,43,Hectare,242,Tonnes,5.627906977
Tamil Nadu,ERODE,Garlic,2003-04,Whole Year,18,Hectare,101,Tonnes,5.611111111
Tamil Nadu,KRISHNAGIRI,Garlic,2003-04,Whole Year,1,Hectare,6,Tonnes,6
Tamil Nadu,NAMAKKAL,Garlic,2003-04,Whole Year,59,Hectare,269,Tonnes,4.559322034
Tamil Nadu,SIVAGANGA,Garlic,2003-04,Whole Year,1,Hectare,6,Tonnes,6
Tamil Nadu,THE NILGIRIS,Garlic,2002-03,Whole Year,81,Hectare,448,Tonnes,5.530864198
Tamil Nadu,THE NILGIRIS,Garlic,2003-04,Whole Year,140,Hectare,775,Tonnes,5.535714286
Tamil Nadu,VELLORE,Garlic,2003-04,Whole Year,34,Hectare,169,Tonnes,4.970588235
Tamil Nadu,DHARMAPURI,Ginger,2002-03,Whole Year,1,Hectare,16,Tonnes,16
Tamil Nadu,DINDIGUL,Ginger,2002-03,Whole Year,2,Hectare,32,Tonnes,16
Tamil Nadu,DINDIGUL,Ginger,2003-04,Kharif,5,Hectare,71,Tonnes,14.2
Tamil Nadu,KANNIYAKUMARI,Ginger,2002-03,Whole Year,17,Hectare,273,Tonnes,16.05882353
Tamil Nadu,KANNIYAKUMARI,Ginger,2003-04,Kharif,13,Hectare,184,Tonnes,14.15384615
Tamil Nadu,KRISHNAGIRI,Ginger,2002-03,Whole Year,2,Hectare,32,Tonnes,16
Tamil Nadu,NAMAKKAL,Ginger,2002-03,Whole Year,10,Hectare,160,Tonnes,16
Tamil Nadu,NAMAKKAL,Ginger,2003-04,Kharif,11,Hectare,156,Tonnes,14.18181818
Tamil Nadu,SALEM,Ginger,2002-03,Whole Year,1,Hectare,16,Tonnes,16
Tamil Nadu,THANJAVUR,Ginger,2002-03,Whole Year,2,Hectare,32,Tonnes,16
Tamil Nadu,THANJAVUR,Ginger,2003-04,Kharif,1,Hectare,14,Tonnes,14
Tamil Nadu,THE NILGIRIS,Ginger,2002-03,Whole Year,372,Hectare,5960,Tonnes,16.02150538
Tamil Nadu,THE NILGIRIS,Ginger,2003-04,Kharif,364,Hectare,5160,Tonnes,14.17582418
Tamil Nadu,TIRUNELVELI,Ginger,2002-03,Whole Year,9,Hectare,144,Tonnes,16
Tamil Nadu,TIRUNELVELI,Ginger,2003-04,Kharif,1,Hectare,14,Tonnes,14
Tamil Nadu,COIMBATORE,Gram,2002-03,Rabi,4113,Hectare,3046,Tonnes,0.740578653
Tamil Nadu,COIMBATORE,Gram,2003-04,Rabi,4627,Hectare,3427,Tonnes,0.740652691
Tamil Nadu,CUDDALORE,Gram,2002-03,Rabi,5,Hectare,2,Tonnes,0.4
Tamil Nadu,DHARMAPURI,Gram,2002-03,Rabi,442,Hectare,55,Tonnes,0.124434389
Tamil Nadu,DHARMAPURI,Gram,2003-04,Rabi,566,Hectare,78,Tonnes,0.137809187
Tamil Nadu,DINDIGUL,Gram,2002-03,Rabi,402,Hectare,203,Tonnes,0.504975124
Tamil Nadu,DINDIGUL,Gram,2003-04,Rabi,394,Hectare,200,Tonnes,0.507614213
Tamil Nadu,ERODE,Gram,2002-03,Rabi,353,Hectare,277,Tonnes,0.78470255
Tamil Nadu,ERODE,Gram,2003-04,Rabi,300,Hectare,236,Tonnes,0.786666667
Tamil Nadu,MADURAI,Gram,2002-03,Rabi,148,Hectare,86,Tonnes,0.581081081
Tamil Nadu,MADURAI,Gram,2003-04,Rabi,82,Hectare,48,Tonnes,0.585365854
Tamil Nadu,NAMAKKAL,Gram,2002-03,Rabi,14,Hectare,7,Tonnes,0.5
Tamil Nadu,NAMAKKAL,Gram,2003-04,Rabi,80,Hectare,37,Tonnes,0.4625
Tamil Nadu,PERAMBALUR,Gram,2002-03,Rabi,179,Hectare,231,Tonnes,1.290502793
Tamil Nadu,PERAMBALUR,Gram,2003-04,Rabi,107,Hectare,80,Tonnes,0.747663551
Tamil Nadu,SALEM,Gram,2002-03,Rabi,291,Hectare,135,Tonnes,0.463917526
Tamil Nadu,SALEM,Gram,2003-04,Rabi,40,Hectare,18,Tonnes,0.45
Tamil Nadu,THENI,Gram,2003-04,Rabi,1,Hectare,1,Tonnes,1
Tamil Nadu,THOOTHUKUDI,Gram,2002-03,Rabi,94,Hectare,47,Tonnes,0.5
Tamil Nadu,THOOTHUKUDI,Gram,2003-04,Rabi,91,Hectare,45,Tonnes,0.494505495
Tamil Nadu,TIRUCHIRAPPALLI,Gram,2002-03,Rabi,38,Hectare,23,Tonnes,0.605263158
Tamil Nadu,TIRUCHIRAPPALLI,Gram,2003-04,Rabi,133,Hectare,79,Tonnes,0.593984962
Tamil Nadu,TIRUNELVELI,Gram,2003-04,Rabi,2,Hectare,2,Tonnes,1
Tamil Nadu,VELLORE,Gram,2003-04,Rabi,6,Hectare,2,Tonnes,0.333333333
Tamil Nadu,VILLUPURAM,Gram,2003-04,Rabi,50,Hectare,23,Tonnes,0.46
Tamil Nadu,VIRUDHUNAGAR,Gram,2002-03,Rabi,120,Hectare,60,Tonnes,0.5
Tamil Nadu,VIRUDHUNAGAR,Gram,2003-04,Rabi,146,Hectare,73,Tonnes,0.5
Tamil Nadu,COIMBATORE,Groundnut,2001-02,Kharif,19152,Hectare,29100,Tonnes,1.519423559
Tamil Nadu,COIMBATORE,Groundnut,2002-03,Kharif,13131,Hectare,12376,Tonnes,0.942502475
Tamil Nadu,COIMBATORE,Groundnut,2003-04,Kharif,16629,Hectare,14937,Tonnes,0.898250045
Tamil Nadu,CUDDALORE,Groundnut,2001-02,Kharif,27879,Hectare,68800,Tonnes,2.46780731
Tamil Nadu,CUDDALORE,Groundnut,2002-03,Kharif,26138,Hectare,58310,Tonnes,2.230851634
Tamil Nadu,CUDDALORE,Groundnut,2003-04,Kharif,27404,Hectare,69395,Tonnes,2.532294556
Tamil Nadu,DHARMAPURI,Groundnut,2001-02,Kharif,49906,Hectare,86140,Tonnes,1.726044965
Tamil Nadu,DHARMAPURI,Groundnut,2002-03,Kharif,20419,Hectare,24413,Tonnes,1.195602135
Tamil Nadu,DHARMAPURI,Groundnut,2003-04,Kharif,21661,Hectare,29153,Tonnes,1.345875075
Tamil Nadu,DINDIGUL,Groundnut,2001-02,Kharif,12476,Hectare,34940,Tonnes,2.800577108
